,label,watts
394,Ceiling Fans & Conventional Fridge & Iron & Inverter Deep Freezer,1439.9
14662,Ceiling Fans & LED Bulbs & LED Tube Light & Washing Machine & Inverter Deep Freezer,641.8
21509,Ceiling Fans & LED Tube Light & Microwave Oven,1134.6
34633,LED Bulbs & LED Tube Light & Conventional Fridge & LED TV & Microwave Oven,1270.9
5004,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron & Inverter Deep Freezer,1455.0
19047,Ceiling Fans & LED Tube Light & Conventional Fridge & Washing Machine & LED TV,745.1
8831,Ceiling Fans & LED Bulbs & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2704.5
16101,Ceiling Fans & LED Bulbs & Washing Machine & Microwave Oven,1506.1
36097,LED Bulbs & LED Tube Light & Iron & LED TV & Inverter Deep Freezer,1234.7
39789,LED Tube Light,15.7
18413,Ceiling Fans & LED Tube Light & Conventional Fridge & LED TV & Inverter Deep Freezer,497.8
33431,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2409.5
2057,Ceiling Fans & Conventional Fridge & LED TV & Microwave Oven & Inverter Deep Freezer,1484.1
37376,LED Bulbs & LED Tube Light & LED TV & Inverter Deep Freezer,215.2
37162,LED Bulbs & LED Tube Light & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2539.5
13775,Ceiling Fans & LED Bulbs & LED Tube Light & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2719.5
46139,Washing Machine & LED TV & Inverter Deep Freezer,552.7
42147,LED Tube Light & Conventional Fridge & Washing Machine & Inverter Deep Freezer,689.5
23946,Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2381.6
46057,Washing Machine & LED TV,428.8
44635,LED Tube Light & LED TV & Microwave Oven & Inverter Deep Freezer,1201.1
6560,Ceiling Fans & LED Bulbs & Conventional Fridge & LED TV & Microwave Oven & Inverter Deep Freezer,1494.1
16878,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron,1333.6
25322,Conventional Fridge & Microwave Oven,1177.5
18226,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2828.3
38128,LED Bulbs & LED Tube Light & Washing Machine & LED TV & Inverter Deep Freezer,583.0
42542,LED Tube Light & Conventional Fridge & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1751.1
4098,Ceiling Fans & Iron & Washing Machine & LED TV & Inverter Deep Freezer,1692.6
45625,Microwave Oven,996.5
1218,Ceiling Fans & Conventional Fridge & Iron & Washing Machine & LED TV,1746.4
18672,Ceiling Fans & LED Tube Light & Conventional Fridge & Microwave Oven,1316.2
1408,Ceiling Fans & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven,2745.6
20654,Ceiling Fans & LED Tube Light & Iron & Washing Machine & LED TV,1592.4
33741,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Washing Machine,1602.7
11217,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & LED TV,387.5
24537,Conventional Fridge & Iron & Washing Machine & LED TV & Inverter Deep Freezer,1754.4
8204,Ceiling Fans & LED Bulbs & Iron & Microwave Oven,2150.5
42672,LED Tube Light & Conventional Fridge & Washing Machine & Microwave Oven,1572.0
44561,LED Tube Light & LED TV & Microwave Oven,1079.8
16720,Ceiling Fans & LED Tube Light & Conventional Fridge,320.3
5681,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron & Washing Machine & Inverter Deep Freezer,1821.0
13715,Ceiling Fans & LED Bulbs & LED Tube Light & Iron & Washing Machine & LED TV & Microwave Oven,2602.1
24346,Conventional Fridge & Iron & Washing Machine & Inverter Deep Freezer,1693.5
3201,Ceiling Fans & Iron & Inverter Deep Freezer,1261.3
31971,LED Bulbs & Iron & Washing Machine & LED TV & Microwave Oven,2458.9
8212,Ceiling Fans & LED Bulbs & Iron & Microwave Oven,2149.7
24021,Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2387.4
4889,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron,1334.2
33362,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & LED TV & Microwave Oven,2291.2
32210,LED Bulbs & Iron & Washing Machine & Microwave Oven,2406.3
28715,LED Bulbs & Conventional Fridge & Iron & Microwave Oven & Inverter Deep Freezer,2335.6
8108,Ceiling Fans & LED Bulbs & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2334.0
2473,Ceiling Fans & Conventional Fridge & Washing Machine & LED TV,728.3
22733,Ceiling Fans & Washing Machine & Inverter Deep Freezer,616.0
39642,LED TV & Microwave Oven,1061.3
42789,LED Tube Light & Inverter Deep Freezer,139.0
1922,Ceiling Fans & Conventional Fridge & LED TV & Microwave Oven,1358.8
32250,LED Bulbs & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2521.3
17443,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & Microwave Oven,2339.8
26918,Iron & Microwave Oven,2022.9
31668,LED Bulbs & Iron & Washing Machine & Inverter Deep Freezer,1524.9
4841,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron,1330.1
24281,Conventional Fridge & Iron & Washing Machine,1573.1
24855,Conventional Fridge & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2691.7
11785,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine,700.2
30383,LED Bulbs & Conventional Fridge & Washing Machine & LED TV & Inverter Deep Freezer,748.6
28000,LED Bulbs & Conventional Fridge & Inverter Deep Freezer,316.9
31510,LED Bulbs & Iron & Microwave Oven & Inverter Deep Freezer,2152.5
38813,LED Bulbs & Washing Machine & Inverter Deep Freezer,505.3
25350,Conventional Fridge & Microwave Oven,1180.8
2076,Ceiling Fans & Conventional Fridge & LED TV & Microwave Oven & Inverter Deep Freezer,1486.0
35185,LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine & LED TV,641.5
20514,Ceiling Fans & LED Tube Light & Iron & Washing Machine & Inverter Deep Freezer,1647.0
6007,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2884.8
41602,LED Tube Light & Conventional Fridge & LED TV & Inverter Deep Freezer,379.4
17601,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & Washing Machine,1704.1
30614,LED Bulbs & Conventional Fridge & Washing Machine & Microwave Oven,1558.1
23211,Ceiling Fans & Washing Machine & Microwave Oven & Inverter Deep Freezer,1612.3
33729,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Washing Machine,1601.5
30921,LED Bulbs & Iron,1034.8
43365,LED Tube Light & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2221.5
22705,Ceiling Fans & Washing Machine & Inverter Deep Freezer,613.2
6055,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2885.5
11218,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & LED TV,387.4
30121,LED Bulbs & Conventional Fridge & Washing Machine & Inverter Deep Freezer,684.9
1740,Ceiling Fans & Conventional Fridge & LED TV,358.8
39383,LED Bulbs & Washing Machine & Microwave Oven & Inverter Deep Freezer,1507.7
9814,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Iron,1353.3
28204,LED Bulbs & Conventional Fridge & Iron & Inverter Deep Freezer,1339.1
20545,Ceiling Fans & LED Tube Light & Iron & Washing Machine & Inverter Deep Freezer,1653.6
17729,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & Washing Machine & Inverter Deep Freezer,1834.1
16447,Ceiling Fans & LED TV & Microwave Oven,1182.3
30482,LED Bulbs & Conventional Fridge & Washing Machine & LED TV & Microwave Oven,1626.4
12460,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine & Microwave Oven & Inverter Deep Freezer,1827.0
15683,Ceiling Fans & LED Bulbs & Washing Machine & LED TV,558.8
27002,Iron & Microwave Oven & Inverter Deep Freezer,2145.2
25936,Conventional Fridge & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1732.8
15245,Ceiling Fans & LED Bulbs & LED Tube Light & Washing Machine & Microwave Oven & Inverter Deep Freezer,1643.4
43639,LED Tube Light & Iron & Washing Machine,1408.6
10402,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Microwave Oven & Inverter Deep Freezer,2470.1
37896,LED Bulbs & LED Tube Light & Washing Machine & Inverter Deep Freezer,518.9
3192,Ceiling Fans & Iron & Inverter Deep Freezer,1262.2
17522,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & Microwave Oven & Inverter Deep Freezer,2461.6
1454,Ceiling Fans & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven,2754.5
9492,Ceiling Fans & LED Bulbs & LED Tube Light,147.1
41377,LED Tube Light & Conventional Fridge & Iron & Washing Machine & Microwave Oven,2589.9
25208,Conventional Fridge & LED TV & Microwave Oven & Inverter Deep Freezer,1362.8
8253,Ceiling Fans & LED Bulbs & Iron & Microwave Oven,2153.9
35605,LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine & Microwave Oven & Inverter Deep Freezer,1700.5
8097,Ceiling Fans & LED Bulbs & Iron & LED TV & Microwave Oven,2216.5
29888,LED Bulbs & Conventional Fridge & Microwave Oven,1187.9
3098,Ceiling Fans & Iron,1139.5
43010,LED Tube Light & Iron & Inverter Deep Freezer,1162.4
39273,LED Bulbs & Washing Machine & Microwave Oven,1382.8
25968,Conventional Fridge & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1729.6
6822,Ceiling Fans & LED Bulbs & Conventional Fridge & Microwave Oven & Inverter Deep Freezer,1439.4
633,Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1507.3
31283,LED Bulbs & Iron & LED TV & Microwave Oven,2094.6
26499,Iron & LED TV,1078.1
6961,Ceiling Fans & LED Bulbs & Conventional Fridge & Washing Machine & Inverter Deep Freezer,805.1
12262,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1885.4
43093,LED Tube Light & Iron & LED TV,1098.6
2940,Ceiling Fans & Conventional Fridge & Washing Machine & Microwave Oven & Inverter Deep Freezer,1790.1
39813,LED Tube Light,18.2
27430,Iron & Washing Machine & LED TV & Microwave Oven,2446.0
33800,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Washing Machine & Inverter Deep Freezer,1719.0
44544,LED Tube Light & LED TV & Microwave Oven,1078.1
14988,Ceiling Fans & LED Bulbs & LED Tube Light & Washing Machine & LED TV & Microwave Oven,1582.0
12906,Ceiling Fans & LED Bulbs & LED Tube Light & Iron & LED TV & Inverter Deep Freezer,1356.1
35809,LED Bulbs & LED Tube Light & Iron,1050.2
39980,LED Tube Light & Conventional Fridge & Inverter Deep Freezer,317.8
46075,Washing Machine & LED TV,427.0
236,Ceiling Fans & Conventional Fridge & Inverter Deep Freezer,424.0
29541,LED Bulbs & Conventional Fridge & LED TV,253.3
29520,LED Bulbs & Conventional Fridge & LED TV,248.3
23813,Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1384.8
20553,Ceiling Fans & LED Tube Light & Iron & Washing Machine & Inverter Deep Freezer,1654.4
15911,Ceiling Fans & LED Bulbs & Washing Machine & LED TV & Microwave Oven,1565.3
8599,Ceiling Fans & LED Bulbs & Iron & Washing Machine & LED TV,1582.1
36990,LED Bulbs & LED Tube Light & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2598.5
26199,Conventional Fridge & Washing Machine & Microwave Oven & Inverter Deep Freezer,1676.8
26171,Conventional Fridge & Washing Machine & Microwave Oven & Inverter Deep Freezer,1674.0
43256,LED Tube Light & Iron & LED TV & Microwave Oven,2094.8
9745,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Iron,1349.1
24524,Conventional Fridge & Iron & Washing Machine & LED TV & Inverter Deep Freezer,1753.1
2882,Ceiling Fans & Conventional Fridge & Washing Machine & Microwave Oven,1671.7
19589,Ceiling Fans & LED Tube Light & Inverter Deep Freezer,258.5
39027,LED Bulbs & Washing Machine & LED TV & Inverter Deep Freezer,568.5
38734,LED Bulbs & Washing Machine,383.5
17326,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2517.3
17769,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & Washing Machine & LED TV,1765.5
13973,Ceiling Fans & LED Bulbs & LED Tube Light & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2663.6
15861,Ceiling Fans & LED Bulbs & Washing Machine & LED TV & Microwave Oven,1559.2
34063,LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven,2657.0
16350,Ceiling Fans & LED TV & Inverter Deep Freezer,304.7
41834,LED Tube Light & Conventional Fridge & LED TV & Microwave Oven & Inverter Deep Freezer,1383.1
9088,Ceiling Fans & LED Bulbs & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2648.5
19726,Ceiling Fans & LED Tube Light & Iron,1160.6
36972,LED Bulbs & LED Tube Light & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2600.3
25255,Conventional Fridge & LED TV & Microwave Oven & Inverter Deep Freezer,1363.4
37488,LED Bulbs & LED Tube Light & LED TV & Microwave Oven,1094.3
17881,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & Washing Machine & LED TV & Inverter Deep Freezer,1891.1
37928,LED Bulbs & LED Tube Light & Washing Machine & Inverter Deep Freezer,525.8
17131,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1518.6
22106,Ceiling Fans & LED Tube Light & Washing Machine & LED TV & Microwave Oven,1572.0
40062,LED Tube Light & Conventional Fridge & Iron,1215.7
27915,LED Bulbs & Conventional Fridge,194.5
38193,LED Bulbs & LED Tube Light & Washing Machine & LED TV & Microwave Oven,1462.0
590,Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1498.5
32177,LED Bulbs & Iron & Washing Machine & Microwave Oven,2403.0
11881,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine & Inverter Deep Freezer,823.7
6569,Ceiling Fans & LED Bulbs & Conventional Fridge & LED TV & Microwave Oven & Inverter Deep Freezer,1493.2
27740,Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2516.2
37594,LED Bulbs & LED Tube Light & Microwave Oven,1028.8
7965,Ceiling Fans & LED Bulbs & Iron & LED TV & Inverter Deep Freezer,1335.4
39906,LED Tube Light & Conventional Fridge,198.4
15977,Ceiling Fans & LED Bulbs & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1685.8
25685,Conventional Fridge & Washing Machine & LED TV,607.6
23940,Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2382.2
38414,LED Bulbs & LED Tube Light & Washing Machine & Microwave Oven & Inverter Deep Freezer,1521.7
22187,Ceiling Fans & LED Tube Light & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,1694.0
31094,LED Bulbs & Iron & LED TV,1093.9
9695,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Inverter Deep Freezer,453.5
4316,Ceiling Fans & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2689.0
4674,Ceiling Fans & LED Bulbs & Conventional Fridge,308.6
14639,Ceiling Fans & LED Bulbs & LED Tube Light & Washing Machine,523.5
26598,Iron & LED TV & Inverter Deep Freezer,1200.3
8968,Ceiling Fans & LED Bulbs & Iron & Washing Machine & Microwave Oven,2522.6
9982,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Iron & LED TV,1411.9
35583,LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine & Microwave Oven & Inverter Deep Freezer,1702.7
21066,Ceiling Fans & LED Tube Light & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2651.1
11183,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Iron & Washing Machine & Microwave Oven & Inverter Deep Freezer,2846.7
8266,Ceiling Fans & LED Bulbs & Iron & Microwave Oven,2155.2
16876,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron,1333.8
21683,Ceiling Fans & LED Tube Light & Washing Machine,505.4
11517,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & LED TV & Microwave Oven & Inverter Deep Freezer,1513.7
41268,LED Tube Light & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven & Inverter Deep Freezer,2771.1
13880,Ceiling Fans & LED Bulbs & LED Tube Light & Iron & Washing Machine & Microwave Oven,2540.4
824,Ceiling Fans & Conventional Fridge & Iron & Microwave Oven,2319.4
8747,Ceiling Fans & LED Bulbs & Iron & Washing Machine & LED TV & Microwave Oven,2580.8
3275,Ceiling Fans & Iron & Inverter Deep Freezer,1263.0
17996,Ceiling Fans & LED Tube Light & Conventional Fridge & Iron & Washing Machine & LED TV & Microwave Oven,2770.5
29531,LED Bulbs & Conventional Fridge & LED TV,252.3
1753,Ceiling Fans & Conventional Fridge & LED TV,357.5
14325,Ceiling Fans & LED Bulbs & LED Tube Light & LED TV & Microwave Oven & Inverter Deep Freezer,1329.1
30810,LED Bulbs & Inverter Deep Freezer,135.8
28006,LED Bulbs & Conventional Fridge & Inverter Deep Freezer,317.5
43718,LED Tube Light & Iron & Washing Machine & Inverter Deep Freezer,1527.1
4876,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron,1332.9
6608,Ceiling Fans & LED Bulbs & Conventional Fridge & LED TV & Microwave Oven & Inverter Deep Freezer,1496.2
5423,Ceiling Fans & LED Bulbs & Conventional Fridge & Iron & Microwave Oven,2333.0
42458,LED Tube Light & Conventional Fridge & Washing Machine & LED TV & Microwave Oven,1628.8
11859,Ceiling Fans & LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine & Inverter Deep Freezer,820.0
37751,LED Bulbs & LED Tube Light & Microwave Oven & Inverter Deep Freezer,1156.3
23996,Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2384.9
34512,LED Bulbs & LED Tube Light & Conventional Fridge & LED TV & Inverter Deep Freezer,390.6
16254,Ceiling Fans & LED TV,181.2
20561,Ceiling Fans & LED Tube Light & Iron & Washing Machine & Inverter Deep Freezer,1655.2
21246,Ceiling Fans & LED Tube Light & LED TV & Inverter Deep Freezer,316.6
31820,LED Bulbs & Iron & Washing Machine & LED TV,1463.7
16042,Ceiling Fans & LED Bulbs & Washing Machine & Microwave Oven,1499.3
26398,Iron & Inverter Deep Freezer,1142.1
868,Ceiling Fans & Conventional Fridge & Iron & Microwave Oven,2320.5
35573,LED Bulbs & LED Tube Light & Conventional Fridge & Washing Machine & Microwave Oven,1583.9
46252,Washing Machine & LED TV & Microwave Oven,1427.5
23985,Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2383.8
26118,Conventional Fridge & Washing Machine & Microwave Oven & Inverter Deep Freezer,1672.8
8078,Ceiling Fans & LED Bulbs & Iron & LED TV & Microwave Oven,2214.6
29989,LED Bulbs & Conventional Fridge & Microwave Oven & Inverter Deep Freezer,1315.6
